51,0,0.510141,-0.193932,1.87116,0.0520122,0.564925,1.75735
52,0,0.510095,-0.1927,1.87204,0.0520122,0.564925,1.75735
53,0,0.510236,-0.192422,1.87065,0.0520122,0.564925,1.75735
54,0,0.508591,-0.192955,1.87008,0.0520122,0.564925,1.75735
55,0,0.509217,-0.19253,1.87143,0.0520122,0.564925,1.75735
56,0,0.508149,-0.194593,1.86677,0.0520122,0.564925,1.75735
57,0,0.511746,-0.194445,1.86815,0.0520122,0.564925,1.75735
58,0,0.508901,-0.194077,1.87089,0.0520122,0.564925,1.75735
59,0,0.50865,-0.192368,1.87352,0.0520122,0.564925,1.75735
60,0,0.509067,-0.192455,1.87011,0.0520122,0.564925,1.75735
61,0,0.509104,-0.190973,1.87248,0.0520122,0.564925,1.75735
62,0,0.511204,-0.192715,1.87161,0.0520122,0.564925,1.75735
63,0,0.510788,-0.194416,1.86834,0.0520122,0.564925,1.75735
64,0,0.510352,-0.193806,1.86628,0.0520122,0.564925,1.75735
65,0,0.51153,-0.193391,1.87079,0.0520122,0.564925,1.75735
66,0,0.510873,-0.194043,1.8662,0.0520122,0.564925,1.75735
67,0,0.511324,-0.194809,1.86793,0.0520122,0.564925,1.75735
68,0,0.511082,-0.194042,1.86854,0.0520122,0.564925,1.75735
69,0,0.513121,-0.193497,1.87048,0.0520122,0.564925,1.75735
70,0,0.511476,-0.192992,1.8705,0.0520122,0.564925,1.75735
71,0,0.506233,-0.193281,1.86574,0.0520122,0.564925,1.75735
72,0,0.502129,-0.192927,1.86255,0.0520122,0.564925,1.75735
73,1,0.502656,-0.19014,1.85811,0.0520122,0.564925,1.75735
74,1,0.501256,-0.191274,1.85161,0.0520122,0.564925,1.75735
75,1,0.506634,-0.191291,1.85144,0.0520122,0.564925,1.75735
76,1,0.508088,-0.193473,1.84818,0.0520122,0.564925,1.75735
77,1,0.510883,-0.193171,1.85137,0.0520122,0.564925,1.75735
78,1,0.521417,-0.195967,1.86364,0.0520122,0.564925,1.75735
79,1,0.522461,-0.195679,1.86074,0.0520122,0.564925,1.75735
80,1,0.523763,-0.197773,1.8622,0.0520122,0.564925,1.75735
81,1,0.525065,-0.195705,1.86566,0.0520122,0.564925,1.75735
82,1,0.523264,-0.194927,1.86891,0.0520122,0.564925,1.75735
83,1,0.521443,-0.194304,1.86713,0.0520122,0.564925,1.75735
84,1,0.522517,-0.195809,1.86501,0.0520122,0.564925,1.75735
85,1,0.522421,-0.190241,1.87798,0.0520122,0.564925,1.75735
86,1,0.521125,-0.192274,1.86927,0.0520122,0.564925,1.75735
87,1,0.518065,-0.190682,1.86894,0.0520122,0.564925,1.75735
88,1,0.517217,-0.183724,1.86996,0.0520122,0.564925,1.75735
89,1,0.513785,-0.179273,1.86523,0.0520122,0.564925,1.75735
90,1,0.507857,-0.171928,1.86165,0.0520122,0.564925,1.75735
91,1,0.486963,-0.15996,1.82743,0.0520122,0.564925,1.75735
92,1,0.473614,-0.150466,1.82036,0.0520122,0.564925,1.75735
93,1,0.450881,-0.144007,1.81255,0.0520122,0.564925,1.75735
94,1,0.424885,-0.143521,1.7997,0.0520122,0.564925,1.75735
96,1,0.394955,-0.144536,1.7949,0.0520122,0.564925,1.75735
97,1,0.340428,-0.158105,1.78578,0.0520122,0.564925,1.75735
98,1,0.303886,-0.175646,1.76663,0.0520122,0.564925,1.75735
99,1,0.259947,-0.191035,1.75676,0.0520122,0.564925,1.75735
100,1,0.218145,-0.206649,1.73705,0.0520122,0.564925,1.75735
101,1,0.17823,-0.222198,1.71196,0.0520122,0.564925,1.75735
102,1,0.143936,-0.236643,1.67946,0.0520122,0.564925,1.75735
103,1,0.116548,-0.242126,1.65763,0.0520122,0.564925,1.75735
104,1,0.0923018,-0.250024,1.63344,0.0520122,0.564925,1.75735
105,1,0.074558,-0.25461,1.6127,0.0520122,0.564925,1.75735
106,1,0.0607909,-0.263011,1.58832,0.0520122,0.564925,1.75735
107,1,0.0527643,-0.270941,1.56604,0.0520122,0.564925,1.75735
108,1,0.045777,-0.271594,1.55528,0.0520122,0.564925,1.75735
109,1,0.0395814,-0.274252,1.54251,0.0520122,0.564925,1.75735
110,1,0.0460937,-0.281244,1.52636,0.0520122,0.564925,1.75735
111,1,0.0517552,-0.284181,1.5143,0.0520122,0.564925,1.75735
112,1,0.0623203,-0.294412,1.49621,0.0520122,0.564925,1.75735
